"","rok","strata","linia"
"62",1993,59235.99,"Buss_Distr"
"63",1993,20215.29,"Buss_Distr"
"64",1993,55398.2,"Buss_Distr"
"65",1993,44920.45,"Buss_Distr"
"66",1993,8882.58,"Buss_Distr"
"67",1993,99341.83,"Buss_Distr"
"68",1993,7265.46,"Buss_Distr"
"69",1993,14809.85,"Buss_Distr"
"70",1993,10063.33,"Buss_Distr"
"71",1993,72015.02,"Buss_Distr"
"72",1993,31932.43,"Buss_Distr"
"73",1993,56487.89,"Buss_Distr"
"74",1993,19379.57,"Buss_Distr"
"75",1993,24297.23,"Buss_Distr"
"76",1993,33478.15,"Buss_Distr"
"77",1994,7608.8,"Buss_Distr"
"78",1994,66512.49,"Buss_Distr"
"79",1994,20579.87,"Buss_Distr"
"80",1994,11833.66,"Buss_Distr"
"81",1994,66130.9,"Buss_Distr"
"82",1994,111559.09,"Buss_Distr"
"83",1994,58606.88,"Buss_Distr"
"84",1994,77869.4,"Buss_Distr"
"85",1994,10413.04,"Buss_Distr"
"86",1994,22882.95,"Buss_Distr"
"87",1994,21549.98,"Buss_Distr"
"88",1994,21301.05,"Buss_Distr"
"89",1994,26058.03,"Buss_Distr"
"90",1994,40735.15,"Buss_Distr"
"91",1994,33058.4,"Buss_Distr"
"92",1994,12622.45,"Buss_Distr"
"93",1995,41399.54,"Buss_Distr"
"94",1995,74958.94,"Buss_Distr"
"95",1995,17899.69,"Buss_Distr"
"96",1995,33433.23,"Buss_Distr"
"97",1995,10202.19,"Buss_Distr"
"98",1995,88536.83,"Buss_Distr"
"99",1995,17188.1,"Buss_Distr"
"100",1995,15258.12,"Buss_Distr"
"101",1995,4936.66,"Buss_Distr"
"102",1995,13556.15,"Buss_Distr"
"103",1995,3132.37,"Buss_Distr"
"104",1996,21635.97,"Buss_Distr"
"105",1996,13140.17,"Buss_Distr"
"106",1996,35650.46,"Buss_Distr"
"107",1996,4930.32,"Buss_Distr"
"108",1996,2836.42,"Buss_Distr"
"109",1996,33634.21,"Buss_Distr"
"110",1996,17110,"Buss_Distr"
"111",1996,48396.93,"Buss_Distr"
"112",1996,11767.49,"Buss_Distr"
"113",1996,17085.31,"Buss_Distr"
"114",1996,19116.28,"Buss_Distr"
"115",1996,8247,"Buss_Distr"
"116",1996,15148.74,"Buss_Distr"
"117",1996,39657.79,"Buss_Distr"
"118",1997,52153.55,"Buss_Distr"
"119",1997,5094.88,"Buss_Distr"
"120",1997,2029,"Buss_Distr"
"121",1997,72658.13,"Buss_Distr"
"122",1997,9751.46,"Buss_Distr"
"123",1997,66266.02,"Buss_Distr"
"124",1997,11647.09,"Buss_Distr"
"125",1997,19284.87,"Buss_Distr"
"126",1997,48727.94,"Buss_Distr"
"127",1997,12858.01,"Buss_Distr"
"128",1997,39616.24,"Buss_Distr"
"129",1997,7987.12,"Buss_Distr"
"130",1997,15053.65,"Buss_Distr"
"131",1997,6134.19,"Buss_Distr"
"132",1998,6623.19,"Buss_Distr"
"133",1998,23099.96,"Buss_Distr"
"134",1998,24857.12,"Buss_Distr"
"135",1998,51289.72,"Buss_Distr"
"136",1998,24266.09,"Buss_Distr"
"137",1998,38523.59,"Buss_Distr"
"138",1998,65623.59,"Buss_Distr"
"139",1998,3217.76,"Buss_Distr"
"140",1998,22709.49,"Buss_Distr"
"141",1998,12235.13,"Buss_Distr"
"142",1998,32596.74,"Buss_Distr"
"143",1998,50.62,"Buss_Distr"
"144",1998,62.14,"Buss_Distr"
"145",1998,144714.53,"Buss_Distr"
"146",1998,22257.78,"Buss_Distr"
"147",1999,13154.9,"Buss_Distr"
"148",1999,46176.86,"Buss_Distr"
"149",1999,3698.96,"Buss_Distr"
"150",1999,37296.25,"Buss_Distr"
"151",1999,45997.97,"Buss_Distr"
"152",1999,29163.63,"Buss_Distr"
"153",1999,2012.87,"Buss_Distr"
"154",1999,4772.21,"Buss_Distr"
"155",1999,31559.58,"Buss_Distr"
"156",1999,1940.87,"Buss_Distr"
"157",1999,43276.4,"Buss_Distr"
"158",1999,23219.63,"Buss_Distr"
"159",2000,46645.23,"Buss_Distr"
"160",2000,99618.91,"Buss_Distr"
"161",2000,67934.52,"Buss_Distr"
"162",2000,46636.42,"Buss_Distr"
"163",2000,40436.25,"Buss_Distr"
"164",2000,43452.68,"Buss_Distr"
"165",2000,23836.59,"Buss_Distr"
"166",2000,11640.27,"Buss_Distr"
"167",2000,16141.84,"Buss_Distr"
"168",2000,5682.06,"Buss_Distr"
"169",2000,9299.84,"Buss_Distr"
"170",2000,22749.04,"Buss_Distr"
"171",2000,769.26,"Buss_Distr"
"172",2001,7873.65,"Buss_Distr"
"173",2001,15163.14,"Buss_Distr"
"174",2001,10176.93,"Buss_Distr"
"175",2001,5147.2,"Buss_Distr"
"176",2001,10613.91,"Buss_Distr"
"177",2001,25179.84,"Buss_Distr"
"178",2001,13358.87,"Buss_Distr"
"179",2001,35136.49,"Buss_Distr"
"180",2001,14382.56,"Buss_Distr"
"181",2001,15911.11,"Buss_Distr"
"182",2001,22693.84,"Buss_Distr"
"183",2002,42858.39,"Buss_Distr"
"184",2002,33971,"Buss_Distr"
"185",2002,20830.44,"Buss_Distr"
"186",2002,48228.32,"Buss_Distr"
"187",2002,3208.18,"Buss_Distr"
"188",2002,45674.28,"Buss_Distr"
"189",2002,3532.05,"Buss_Distr"
"190",2003,74413.52,"Buss_Distr"
"191",2003,37143.2,"Buss_Distr"
"192",2003,62308.83,"Buss_Distr"
"193",2003,33044.3,"Buss_Distr"
"194",2003,12545.21,"Buss_Distr"
"195",2003,24881.71,"Buss_Distr"
"196",2003,17160.13,"Buss_Distr"
"197",2003,5739.3,"Buss_Distr"
"198",2003,55730.62,"Buss_Distr"
"199",2003,88599.17,"Buss_Distr"
"200",2003,14908.39,"Buss_Distr"
"201",2003,18461.09,"Buss_Distr"
"202",2003,23777.13,"Buss_Distr"
"203",2004,46578.28,"Buss_Distr"
"204",2004,63666.72,"Buss_Distr"
"205",2004,73248.94,"Buss_Distr"
"206",2004,46668.93,"Buss_Distr"
"207",2004,36595.8,"Buss_Distr"
"208",2004,24894.2,"Buss_Distr"
"209",2004,37414.04,"Buss_Distr"
"210",2004,24232.34,"Buss_Distr"
"211",2004,30363.19,"Buss_Distr"
"212",2004,13960.61,"Buss_Distr"
"213",2004,34809.9,"Buss_Distr"
"214",2004,20241.06,"Buss_Distr"
"215",2004,3614.78,"Buss_Distr"
"216",2004,14224.92,"Buss_Distr"
"217",2005,25474.62,"Buss_Distr"
"218",2005,6463.73,"Buss_Distr"
"219",2005,2719.98,"Buss_Distr"
"220",2005,50120.83,"Buss_Distr"
"221",2005,59288.8,"Buss_Distr"
"222",2005,31215.84,"Buss_Distr"
"223",2005,11823.5,"Buss_Distr"
"224",2005,14471.01,"Buss_Distr"
"225",2005,6748.29,"Buss_Distr"
"226",2005,16014.17,"Buss_Distr"
"227",2005,20876.96,"Buss_Distr"
"228",2005,31342.94,"Buss_Distr"
"229",2005,15954.74,"Buss_Distr"
"230",2006,56015.14,"Buss_Distr"
"231",2006,14307.8,"Buss_Distr"
"232",2006,47993.14,"Buss_Distr"
"233",2006,55487.19,"Buss_Distr"
"234",2006,15991.62,"Buss_Distr"
"235",2006,3184.51,"Buss_Distr"
"236",2006,52341.11,"Buss_Distr"
"237",2006,40855.78,"Buss_Distr"
"238",2007,48895.41,"Buss_Distr"
"239",2007,29563.99,"Buss_Distr"
"240",2007,1841.15,"Buss_Distr"
"241",2007,14979.9,"Buss_Distr"
"242",2007,16687.6,"Buss_Distr"
"243",2007,4817.95,"Buss_Distr"
"244",2007,106442.06,"Buss_Distr"
"245",2007,3700.94,"Buss_Distr"
"246",2007,42633.44,"Buss_Distr"
"247",2007,103365.76,"Buss_Distr"
"248",2008,26265.93,"Buss_Distr"
"249",2008,41333.67,"Buss_Distr"
"250",2008,4005.68,"Buss_Distr"
"251",2008,17534.6,"Buss_Distr"
"252",2008,108428.94,"Buss_Distr"
"253",2008,8921.01,"Buss_Distr"
"254",2008,23266.29,"Buss_Distr"
"255",2008,96751.91,"Buss_Distr"
"256",2008,20083.74,"Buss_Distr"
"257",2008,13640.08,"Buss_Distr"
"258",2008,76791.65,"Buss_Distr"
"259",2008,44519.42,"Buss_Distr"
"260",2008,42581.9,"Buss_Distr"
"261",2008,88.14,"Buss_Distr"
"262",2009,57634.64,"Buss_Distr"
"263",2009,34725.54,"Buss_Distr"
"264",2009,64046.6,"Buss_Distr"
"265",2009,15404.25,"Buss_Distr"
"266",2009,11115.68,"Buss_Distr"
"267",2009,24061.48,"Buss_Distr"
"268",2009,9101.08,"Buss_Distr"
"269",2009,37195.49,"Buss_Distr"
"270",2009,37441.12,"Buss_Distr"
"271",2009,53513.94,"Buss_Distr"
"272",2009,26587.74,"Buss_Distr"
"273",2009,14004.15,"Buss_Distr"
"274",2009,3679.61,"Buss_Distr"
"275",2009,15001.89,"Buss_Distr"
"276",2009,28903.64,"Buss_Distr"
"277",2009,82189.37,"Buss_Distr"
"278",2010,38152.21,"Buss_Distr"
"279",2010,10084.27,"Buss_Distr"
"280",2010,52044.83,"Buss_Distr"
"281",2010,36335.06,"Buss_Distr"
"282",2010,103521.18,"Buss_Distr"
"283",2010,7590.48,"Buss_Distr"
"284",2010,89013.1,"Buss_Distr"
"285",2010,12135.91,"Buss_Distr"
"286",2010,6611.38,"Buss_Distr"
"287",2010,331.26,"Buss_Distr"
"288",2010,12982.31,"Buss_Distr"
"289",2010,137364.92,"Buss_Distr"
"290",2010,32699.55,"Buss_Distr"
"291",2010,33464.74,"Buss_Distr"
"292",2011,8311.05,"Buss_Distr"
"293",2011,914.28,"Buss_Distr"
"294",2011,37100.82,"Buss_Distr"
"295",2011,4531.09,"Buss_Distr"
"296",2011,28050.85,"Buss_Distr"
"297",2011,5982.28,"Buss_Distr"
"298",2011,11485.97,"Buss_Distr"
"299",2011,60643.48,"Buss_Distr"
"300",2011,14351.05,"Buss_Distr"
"301",2011,12379.22,"Buss_Distr"
"302",2011,57270.58,"Buss_Distr"
"303",2011,14161.12,"Buss_Distr"
"304",2012,11834.91,"Buss_Distr"
"305",2012,14085.23,"Buss_Distr"
"306",2012,34026.27,"Buss_Distr"
"307",2012,9761.39,"Buss_Distr"
"308",2012,144414.47,"Buss_Distr"
"309",2012,21190.44,"Buss_Distr"
"310",2012,30565.08,"Buss_Distr"
"311",2012,5748.79,"Buss_Distr"
"312",2012,40428.42,"Buss_Distr"
"313",2012,11880,"Buss_Distr"
"314",2013,34129.04,"Buss_Distr"
"315",2013,5136.79,"Buss_Distr"
"316",2013,7865.78,"Buss_Distr"
"317",2013,21527,"Buss_Distr"
"318",2013,815.71,"Buss_Distr"
"319",2013,18858.22,"Buss_Distr"
"320",2013,17167.51,"Buss_Distr"
"321",2013,15154.58,"Buss_Distr"
"322",2013,10194.3,"Buss_Distr"
"323",2013,15784.2,"Buss_Distr"
"324",2013,77922.4,"Buss_Distr"
"325",2014,69087.45,"Buss_Distr"
"326",2014,29835.45,"Buss_Distr"
"327",2014,4971.65,"Buss_Distr"
"328",2014,10213.08,"Buss_Distr"
"329",2014,44011.39,"Buss_Distr"
"330",2014,40512.01,"Buss_Distr"
"331",2014,20355.5,"Buss_Distr"
"332",2014,17450.62,"Buss_Distr"
"333",2014,44502.25,"Buss_Distr"
"334",2014,27450.12,"Buss_Distr"
"335",2014,32821.91,"Buss_Distr"
"336",2014,53507.12,"Buss_Distr"
"337",2014,5632.26,"Buss_Distr"
"338",2014,34484.16,"Buss_Distr"
"339",2014,8995.98,"Buss_Distr"
"340",2015,14814.07,"Buss_Distr"
"341",2015,12282.16,"Buss_Distr"
"342",2015,44190.46,"Buss_Distr"
"343",2015,12700.68,"Buss_Distr"
"344",2015,44588.29,"Buss_Distr"
"345",2015,11970.48,"Buss_Distr"
"346",2015,63039.83,"Buss_Distr"
"347",2015,37301.32,"Buss_Distr"
"348",2015,46142.59,"Buss_Distr"
"349",2015,61405.03,"Buss_Distr"
"350",2015,3984.01,"Buss_Distr"
"351",2015,30420.44,"Buss_Distr"
"352",2015,35306.05,"Buss_Distr"
"353",2015,41521.56,"Buss_Distr"
"354",2015,68821.19,"Buss_Distr"
"355",2015,15509,"Buss_Distr"
"356",2015,25026.42,"Buss_Distr"
"357",2015,25090.96,"Buss_Distr"
"358",2015,15129.85,"Buss_Distr"
"359",2015,5427.61,"Buss_Distr"
"360",2016,23005.94,"Buss_Distr"
"361",2016,16635.3,"Buss_Distr"
"362",2016,95332.51,"Buss_Distr"
"363",2016,40225.07,"Buss_Distr"
"364",2016,48160.17,"Buss_Distr"
"365",2016,9390.65,"Buss_Distr"
"366",2016,8134.99,"Buss_Distr"
"367",2016,64611.43,"Buss_Distr"
"368",2016,7591.85,"Buss_Distr"
"369",2016,8223.01,"Buss_Distr"
"370",2016,19797.22,"Buss_Distr"
"371",2016,13961.55,"Buss_Distr"
"372",2017,3932.92,"Buss_Distr"
"373",2017,99400.75,"Buss_Distr"
"374",2017,23007.91,"Buss_Distr"
"375",2017,7896.48,"Buss_Distr"
"376",2017,64292.17,"Buss_Distr"
"377",2017,7733.09,"Buss_Distr"
"378",2017,14149.85,"Buss_Distr"
"379",2017,33153.74,"Buss_Distr"
"380",2017,10003.68,"Buss_Distr"
"381",2017,20112.86,"Buss_Distr"
"382",2017,5061.88,"Buss_Distr"
"383",2017,36300.19,"Buss_Distr"
"384",2017,27748.88,"Buss_Distr"
"385",2018,8141.92,"Buss_Distr"
"386",2018,29401.19,"Buss_Distr"
"387",2018,54425.22,"Buss_Distr"
"388",2018,4049.53,"Buss_Distr"
"389",2018,39178.59,"Buss_Distr"
"390",2018,49613.6,"Buss_Distr"
"391",2018,24598.83,"Buss_Distr"
"392",2018,12134,"Buss_Distr"
"393",2019,20521.03,"Buss_Distr"
"394",2019,7128.68,"Buss_Distr"
"395",2019,19389.23,"Buss_Distr"
"396",2019,40082.29,"Buss_Distr"
"397",2019,63555.15,"Buss_Distr"
"398",2019,53702.66,"Buss_Distr"
"399",2019,7089.42,"Buss_Distr"
"400",2019,732.36,"Buss_Distr"
"401",2019,5502.54,"Buss_Distr"
"402",2019,11373.08,"Buss_Distr"
"403",2019,40420.89,"Buss_Distr"
"404",2019,35293.31,"Buss_Distr"
"405",2019,44235.62,"Buss_Distr"
"406",2020,21685.63,"Buss_Distr"
"407",2020,1372.9,"Buss_Distr"
"408",2020,64037.5,"Buss_Distr"
"409",2020,49480.28,"Buss_Distr"
"410",2020,3989.92,"Buss_Distr"
"411",2020,22045.3,"Buss_Distr"
"412",2020,61111.04,"Buss_Distr"
"413",2020,13433.37,"Buss_Distr"
"414",2020,35326.87,"Buss_Distr"
"415",2020,41990.82,"Buss_Distr"
"416",2020,53746.69,"Buss_Distr"
"417",2020,116020.64,"Buss_Distr"
"418",2020,12616.46,"Buss_Distr"
"419",2020,16108.58,"Buss_Distr"
"420",2020,7827.5,"Buss_Distr"
"421",2020,77112.77,"Buss_Distr"
"422",2020,32463.84,"Buss_Distr"
"423",2020,4525.46,"Buss_Distr"
"424",2021,15884.65,"Buss_Distr"
"425",2021,73297.34,"Buss_Distr"
"426",2021,12722.77,"Buss_Distr"
"427",2021,23681.17,"Buss_Distr"
"428",2021,46685.51,"Buss_Distr"
"429",2021,9602.73,"Buss_Distr"
"430",2021,502.3,"Buss_Distr"
"431",2021,61139.21,"Buss_Distr"
"432",2021,26487.51,"Buss_Distr"
"433",2021,8799.95,"Buss_Distr"
"434",2021,11663.76,"Buss_Distr"
"435",2021,11205.28,"Buss_Distr"
"436",2021,34019.18,"Buss_Distr"
"437",2021,39731.4,"Buss_Distr"
"438",2022,5691.87,"Buss_Distr"
"439",2022,10167.06,"Buss_Distr"
"440",2022,543.88,"Buss_Distr"
"441",2022,21090.28,"Buss_Distr"
"442",2022,158292.59,"Buss_Distr"
"443",2022,33408.75,"Buss_Distr"
"444",2022,1252.18,"Buss_Distr"
"445",2022,11466.88,"Buss_Distr"
"446",2022,7872.16,"Buss_Distr"
"447",2022,41759.1,"Buss_Distr"
"448",2022,11474.95,"Buss_Distr"
"449",2022,15455.48,"Buss_Distr"
"450",2022,16743.59,"Buss_Distr"
"451",2022,23861.63,"Buss_Distr"
"452",2023,15648.45,"Buss_Distr"
"453",2023,50013.12,"Buss_Distr"
"454",2023,17864.11,"Buss_Distr"
"455",2023,45784.34,"Buss_Distr"
"456",2023,36628.47,"Buss_Distr"
"457",2023,2619.36,"Buss_Distr"
"458",2023,11091.23,"Buss_Distr"
"459",2023,20135.73,"Buss_Distr"
"460",2023,30356.59,"Buss_Distr"
"461",1989,29603.96,"Com_Ban"
"462",1989,10,"Com_Ban"
"463",1989,10,"Com_Ban"
"464",1989,10,"Com_Ban"
"465",1989,10,"Com_Ban"
"466",1989,10,"Com_Ban"
"467",1989,10,"Com_Ban"
"468",1989,10,"Com_Ban"
"469",1989,10,"Com_Ban"
"470",1989,10,"Com_Ban"
"471",1989,17.04,"Com_Ban"
"472",1989,10,"Com_Ban"
"473",1989,10,"Com_Ban"
"474",1989,10,"Com_Ban"
"475",1989,10,"Com_Ban"
"476",1990,10,"Com_Ban"
"477",1990,10,"Com_Ban"
"478",1990,10,"Com_Ban"
"479",1990,10,"Com_Ban"
"480",1990,10,"Com_Ban"
"481",1990,10,"Com_Ban"
"482",1990,10,"Com_Ban"
"483",1990,10,"Com_Ban"
"484",1990,10,"Com_Ban"
"485",1990,10,"Com_Ban"
"486",1990,4111.81,"Com_Ban"
"487",1990,4277.64,"Com_Ban"
"488",1990,10,"Com_Ban"
"489",1990,10,"Com_Ban"
"490",1990,10,"Com_Ban"
"491",1990,10,"Com_Ban"
"492",1991,10,"Com_Ban"
"493",1991,10,"Com_Ban"
"494",1991,10,"Com_Ban"
"495",1991,10,"Com_Ban"
"496",1991,10,"Com_Ban"
"497",1991,10,"Com_Ban"
"498",1991,10,"Com_Ban"
"499",1991,10,"Com_Ban"
"500",1991,10,"Com_Ban"
"501",1991,10,"Com_Ban"
"502",1991,10,"Com_Ban"
"503",1991,10,"Com_Ban"
"504",1991,10,"Com_Ban"
"505",1992,10,"Com_Ban"
"506",1992,10,"Com_Ban"
"507",1992,10,"Com_Ban"
"508",1992,10,"Com_Ban"
"509",1992,10,"Com_Ban"
"510",1992,10,"Com_Ban"
"511",1992,10,"Com_Ban"
"512",1992,10,"Com_Ban"
"513",1992,10,"Com_Ban"
"514",1992,10,"Com_Ban"
"515",1992,10,"Com_Ban"
"516",1992,10,"Com_Ban"
"517",1992,10,"Com_Ban"
"518",1993,10,"Com_Ban"
"519",1993,10,"Com_Ban"
"520",1993,3346.23,"Com_Ban"
"521",1993,10,"Com_Ban"
"522",1993,10,"Com_Ban"
"523",1993,10,"Com_Ban"
"524",1993,10,"Com_Ban"
"525",1993,10,"Com_Ban"
"526",1993,10,"Com_Ban"
"527",1993,10,"Com_Ban"
"528",1993,10,"Com_Ban"
"529",1993,10,"Com_Ban"
"530",1993,10,"Com_Ban"
"531",1993,10,"Com_Ban"
"532",1993,10,"Com_Ban"
"533",1994,10,"Com_Ban"
"534",1994,10,"Com_Ban"
"535",1994,10,"Com_Ban"
"536",1994,10,"Com_Ban"
"537",1994,10,"Com_Ban"
"538",1994,10,"Com_Ban"
"539",1994,10,"Com_Ban"
"540",1994,10,"Com_Ban"
"541",1994,10,"Com_Ban"
"542",1994,10,"Com_Ban"
"543",1994,10,"Com_Ban"
"544",1994,10,"Com_Ban"
"545",1994,10,"Com_Ban"
"546",1994,10,"Com_Ban"
"547",1994,10,"Com_Ban"
"548",1995,10,"Com_Ban"
"549",1995,10,"Com_Ban"
"550",1995,10,"Com_Ban"
"551",1995,10,"Com_Ban"
"552",1995,10,"Com_Ban"
"553",1995,10,"Com_Ban"
"554",1995,10,"Com_Ban"
"555",1995,10,"Com_Ban"
"556",1995,10,"Com_Ban"
"557",1995,10,"Com_Ban"
"558",1995,10,"Com_Ban"
"559",1995,10,"Com_Ban"
"560",1996,10,"Com_Ban"
"561",1996,10,"Com_Ban"
"562",1996,10,"Com_Ban"
"563",1996,10,"Com_Ban"
"564",1996,10,"Com_Ban"
"565",1996,10,"Com_Ban"
"566",1996,10,"Com_Ban"
"567",1996,10,"Com_Ban"
"568",1996,10,"Com_Ban"
"569",1996,10,"Com_Ban"
"570",1996,153.63,"Com_Ban"
"571",1997,10,"Com_Ban"
"572",1997,10,"Com_Ban"
"573",1997,10,"Com_Ban"
"574",1997,10,"Com_Ban"
"575",1997,10,"Com_Ban"
"576",1997,10,"Com_Ban"
"577",1997,10,"Com_Ban"
"578",1997,10,"Com_Ban"
"579",1997,10,"Com_Ban"
"580",1997,10,"Com_Ban"
"581",1998,10,"Com_Ban"
"582",1998,10,"Com_Ban"
"583",1998,10,"Com_Ban"
"584",1998,10,"Com_Ban"
"585",1998,10,"Com_Ban"
"586",1998,10,"Com_Ban"
"587",1998,10,"Com_Ban"
"588",1998,10,"Com_Ban"
"589",1998,10,"Com_Ban"
"590",1998,10,"Com_Ban"
"591",1999,34.34,"Com_Ban"
"592",1999,10,"Com_Ban"
"593",1999,10,"Com_Ban"
"594",1999,10,"Com_Ban"
"595",1999,10,"Com_Ban"
"596",1999,10,"Com_Ban"
"597",1999,10,"Com_Ban"
"598",1999,10,"Com_Ban"
"599",1999,64.8,"Com_Ban"
"600",1999,10,"Com_Ban"
"601",1999,10,"Com_Ban"
"602",1999,10,"Com_Ban"
"603",1999,10,"Com_Ban"
"604",1999,10,"Com_Ban"
"605",1999,10,"Com_Ban"
"606",1999,10,"Com_Ban"
"607",2000,10,"Com_Ban"
"608",2000,76.16,"Com_Ban"
"609",2000,10,"Com_Ban"
"610",2000,10,"Com_Ban"
"611",2000,10,"Com_Ban"
"612",2000,10,"Com_Ban"
"613",2000,10,"Com_Ban"
"614",2000,10,"Com_Ban"
"615",2000,10,"Com_Ban"
"616",2000,24.53,"Com_Ban"
"617",2001,10,"Com_Ban"
"618",2001,10,"Com_Ban"
"619",2001,10,"Com_Ban"
"620",2001,10,"Com_Ban"
"621",2001,10,"Com_Ban"
"622",2001,10,"Com_Ban"
"623",2001,241.78,"Com_Ban"
"624",2001,10,"Com_Ban"
"625",2001,10,"Com_Ban"
"626",2001,10,"Com_Ban"
"627",2001,10,"Com_Ban"
"628",2001,10,"Com_Ban"
"629",2001,10,"Com_Ban"
"630",2001,10,"Com_Ban"
"631",2001,10,"Com_Ban"
"632",2002,10,"Com_Ban"
"633",2002,10,"Com_Ban"
"634",2002,10,"Com_Ban"
"635",2002,10,"Com_Ban"
"636",2002,10,"Com_Ban"
"637",2002,10,"Com_Ban"
"638",2002,10,"Com_Ban"
"639",2002,10,"Com_Ban"
"640",2002,10,"Com_Ban"
"641",2003,10,"Com_Ban"
"642",2003,10,"Com_Ban"
"643",2003,10,"Com_Ban"
"644",2003,10,"Com_Ban"
"645",2003,10,"Com_Ban"
"646",2003,10,"Com_Ban"
"647",2003,10,"Com_Ban"
"648",2003,10,"Com_Ban"
"649",2003,10,"Com_Ban"
"650",2003,10,"Com_Ban"
"651",2003,10,"Com_Ban"
"652",2003,10,"Com_Ban"
"653",2003,10,"Com_Ban"
"654",2003,10,"Com_Ban"
"655",2003,10,"Com_Ban"
"656",2003,10,"Com_Ban"
"657",2004,10,"Com_Ban"
"658",2004,10,"Com_Ban"
"659",2004,6527.32,"Com_Ban"
"660",2004,64.53,"Com_Ban"
"661",2004,10,"Com_Ban"
"662",2004,10,"Com_Ban"
"663",2004,10,"Com_Ban"
"664",2004,10,"Com_Ban"
"665",2004,10,"Com_Ban"
"666",2004,10,"Com_Ban"
"667",2004,10,"Com_Ban"
"668",2004,10,"Com_Ban"
"669",2004,10,"Com_Ban"
"670",2004,10,"Com_Ban"
"671",2005,10,"Com_Ban"
"672",2005,10,"Com_Ban"
"673",2005,10,"Com_Ban"
"674",2005,10,"Com_Ban"
"675",2005,10,"Com_Ban"
"676",2005,10,"Com_Ban"
"677",2005,10,"Com_Ban"
"678",2005,10,"Com_Ban"
"679",2005,10,"Com_Ban"
"680",2005,10,"Com_Ban"
"681",2005,10,"Com_Ban"
"682",2005,10,"Com_Ban"
"683",2005,10,"Com_Ban"
"684",2006,10,"Com_Ban"
"685",2006,10,"Com_Ban"
"686",2006,10,"Com_Ban"
"687",2006,10,"Com_Ban"
"688",2006,10,"Com_Ban"
"689",2006,10,"Com_Ban"
"690",2006,18.46,"Com_Ban"
"691",2006,10,"Com_Ban"
"692",2006,10,"Com_Ban"
"693",2006,10,"Com_Ban"
"694",2006,10,"Com_Ban"
"695",2006,10,"Com_Ban"
"696",2006,10,"Com_Ban"
"697",2006,10,"Com_Ban"
"698",2006,256.92,"Com_Ban"
"699",2006,10,"Com_Ban"
"700",2007,10,"Com_Ban"
"701",2007,10,"Com_Ban"
"702",2007,10,"Com_Ban"
"703",2007,10,"Com_Ban"
"704",2007,10,"Com_Ban"
"705",2007,10,"Com_Ban"
"706",2007,10,"Com_Ban"
"707",2007,10,"Com_Ban"
"708",2007,10,"Com_Ban"
"709",2007,10,"Com_Ban"
"710",2007,10,"Com_Ban"
"711",2007,10,"Com_Ban"
"712",2007,10,"Com_Ban"
"713",2007,10,"Com_Ban"
